run_id,epoch,train_mse,train_mae,validation_mse,validation_mae
gru-mae-0.0001-s44,22,0.00030255634599598126,0.013012497797608375,0.0006271739839576185,0.019802404567599297
gru-mae-0.0001-s44,23,0.0002582320448709652,0.01210374616086483,0.0006277865031734109,0.01974356919527054
gru-mae-0.0001-s44,24,0.0002561247220728546,0.011829736903309821,0.0006039653089828789,0.019466662779450417
gru-mae-0.0001-s44,25,0.0002606081322301179,0.011817297264933586,0.0005778901395387948,0.018894530832767487
gru-mae-0.0001-s44,26,0.0002650253975298256,0.01231515608727932,0.0006428130436688662,0.019879596307873726
gru-mae-0.0001-s44,27,0.00045994313783012333,0.01816879890859127,0.0006905662594363093,0.020886290818452835
gru-mae-0.0001-s44,28,0.00037356369895860555,0.01559293583035469,0.00067293387837708,0.02053566835820675
gru-mae-0.0001-s44,29,0.00036033608368597926,0.015351974219083787,0.0006513217813335359,0.020124856382608414
gru-mae-0.0001-s44,30,0.0002554064826108515,0.012324970290064812,0.0006302435067482293,0.01976325735449791
gru-mae-0.001-s42,1,0.06532865144312382,0.2499162757396698,0.027045026421546936,0.16279613971710205
gru-mae-0.001-s42,2,0.03754894115030766,0.18937088847160338,0.0072195520624518394,0.07288005948066711
gru-mae-0.001-s42,3,0.009910663815680891,0.08595005623996257,0.00142870401032269,0.03434431552886963
gru-mae-0.001-s42,4,0.008803282827138902,0.08241867989301682,0.00411320012062788,0.061307042837142944
gru-mae-0.001-s42,5,0.0024946130625903605,0.04318308651447296,0.007589436136186123,0.08586463332176208
gru-mae-0.001-s42,6,0.0038808388082543386,0.05239545844495296,0.0016843589255586267,0.038871657103300095
gru-mae-0.001-s42,7,0.003244505941402167,0.05168668314814567,0.00029276611167006195,0.01291162520647049
gru-mae-0.001-s42,8,0.0013245061226189138,0.02981038749217987,0.00043285993160679936,0.016495482996106148
gru-mae-0.001-s42,9,0.0007866260968148708,0.023293458968400956,0.0004968583234585822,0.01904320903122425
gru-mae-0.001-s42,10,0.0012306097708642482,0.029052321016788483,0.0008237845613621175,0.024309689179062843
gru-mae-0.001-s42,11,0.00038454776047728954,0.016293508000671864,0.0005398204666562378,0.0202025193721056
gru-mae-0.001-s42,12,0.0007770790252834558,0.024039064943790437,0.00041421744390390813,0.016180092468857765
gru-mae-0.001-s42,13,0.00043069923762232063,0.017969718426465987,0.000236742795095779,0.012922571040689945
gru-mae-0.001-s42,14,0.0005484344600699842,0.019923935011029244,0.00015483585593756288,0.009830789640545845
gru-mae-0.001-s42,15,0.0005257470498327165,0.019184127300977707,0.00015575725410599262,0.009839557111263275
gru-mae-0.001-s42,16,0.0004995860101189465,0.018838603645563126,0.00018640067719388753,0.010830345563590527
gru-mae-0.001-s42,17,0.0005554533418035135,0.019116692431271076,0.0003614763845689595,0.014254542998969555
gru-mae-0.001-s42,18,0.0006206254684366285,0.02179588332772255,0.00026447861455380917,0.013910743407905102
gru-mae-0.001-s42,19,0.000607971036224626,0.019924171194434168,0.00021248577104415745,0.010216928087174892
gru-mae-0.001-s42,20,0.0002848741580964997,0.013956049308180809,0.00016881918418221176,0.010447760112583637
gru-mae-0.001-s42,21,0.0003093252520193346,0.013754574600607156,0.0002571615914348513,0.011224101297557354
gru-mae-0.001-s42,22,0.0002967881437507458,0.014523549918085337,0.0003571482084225863,0.01712818630039692
gru-mae-0.001-s42,23,0.0003604082408128306,0.014775095824152231,0.0005473355995491147,0.018813306465744972
gru-mae-0.001-s42,24,0.00033768803696148096,0.01460983145982027,0.00019866925140377134,0.011493575759232044
gru-mae-0.001-s42,25,0.00023663858650252223,0.01219726338982582,0.00017156219109892845,0.010155916213989258
gru-mae-0.001-s42,26,0.0002978447946952656,0.013714518193155526,0.00021703052334487438,0.010234749875962734
gru-mae-0.001-s42,27,0.00023537219152785837,0.012554279137402773,0.00015599509060848504,0.01004025898873806
gru-mae-0.001-s42,28,0.0003363018104573712,0.015142170917242766,0.0004664321895688772,0.019905591383576393
gru-mae-0.001-s42,29,0.0007213896937901154,0.0232744468934834,0.0021708752028644085,0.04220113903284073
gru-mae-0.001-s42,30,0.002010032739490271,0.04178586967289448,0.0003777487145271152,0.01505590695887804
gru-mae-0.001-s43,1,0.03206762494868599,0.13843710415065288,0.005736555904150009,0.06461051106452942
gru-mae-0.001-s43,2,0.00989741288125515,0.08877926528453826,0.007768488023430109,0.07714664191007614
gru-mae-0.001-s43,3,0.00641919414687436,0.07077186577022075,0.00117501150816679,0.030862627550959587
gru-mae-0.001-s43,4,0.0025951346196234227,0.04272623300552368,0.0003604308585636318,0.01504235528409481
gru-mae-0.001-s43,5,0.0009790432918816805,0.02664346933364868,0.0018405416049063206,0.03956864774227142
gru-mae-0.001-s43,6,0.0009535311511717736,0.027233224958181382,0.00021610008843708783,0.012051686644554138
gru-mae-0.001-s43,7,0.0006990964524447918,0.021759610772132874,0.00227339006960392,0.045948684215545654
gru-mae-0.001-s43,8,0.0006563989399001002,0.021214265003800394,0.0003386064199730754,0.016648966819047928
gru-mae-0.001-s43,9,0.0009804787527536974,0.026579909175634384,0.00040536740561947227,0.016522783786058426
gru-mae-0.001-s43,10,0.0002865592244779691,0.013248483613133431,0.00018840981647372246,0.010464292950928211
gru-mae-0.001-s43,11,0.00029343966045416894,0.013326503112912178,0.00032124973949976265,0.01458934135735035
gru-mae-0.001-s43,12,0.0002590747844078578,0.012398184016346932,0.00013648904860019684,0.009039325639605522
gru-mae-0.001-s43,13,0.00025734764174558224,0.011458596382290125,0.0002054754877462983,0.010823670774698257
gru-mae-0.001-s43,14,0.0002427188353613019,0.011491652484983206,0.00014050255413167179,0.008687345311045647
gru-mae-0.001-s43,15,0.00032916979311266916,0.014600633289664983,0.00023489071463700384,0.013282915577292442
gru-mae-0.001-s43,16,0.0007145792193477973,0.021911468151956798,0.0004788954684045166,0.018086295574903488
gru-mae-0.001-s43,17,0.00031432620715349913,0.014617769364267588,0.00030339646036736667,0.013921697624027729
gru-mae-0.001-s43,18,0.0003518157062353566,0.015593034401535987,0.00025960724451579154,0.012132649309933186
gru-mae-0.001-s43,19,0.0004472053865902126,0.018114374056458472,0.0001438144245184958,0.008970044553279877
gru-mae-0.001-s43,20,0.0002720077955746092,0.011444450411945582,0.0001206791857839562,0.009158845990896225
gru-mae-0.001-s43,21,0.0003138110006693751,0.014058480933308602,0.0002717976167332381,0.01291840523481369
gru-mae-0.001-s43,22,0.0005276754987426102,0.01941194012761116,0.0002391671878285706,0.01179846003651619
gru-mae-0.001-s43,23,0.0002605511253932491,0.012374689429998397,0.0006459098658524454,0.02131996490061283
gru-mae-0.001-s43,24,0.0004129202524200082,0.018679890483617782,0.00021183823992032558,0.010684845969080925
gru-mae-0.001-s43,25,0.0002562242653220892,0.01246974840760231,0.0002626514178700745,0.012638096697628498
gru-mae-0.001-s43,26,0.00036982712568715213,0.015922199189662933,0.0001513304450782016,0.009891556575894356
gru-mae-0.001-s43,27,0.00040791330160573126,0.01743854470551014,0.0006344460416585207,0.02148825116455555
gru-mae-0.001-s43,28,0.0002717145264614373,0.013860645219683648,0.00015547749353572726,0.009613449685275555
gru-mae-0.001-s43,29,0.0002617798338178545,0.012509475871920585,0.0002773472515400499,0.013143247924745083
gru-mae-0.001-s43,30,0.00030977498390711845,0.014708681404590607,0.00014932155318092555,0.009622556157410145
gru-mae-0.001-s44,1,0.02727479871362448,0.11937677443027496,0.017888622358441353,0.11780137568712234
gru-mae-0.001-s44,2,0.005958009511232376,0.06293500244617461,0.010759835131466389,0.09472901374101639
gru-mae-0.001-s44,3,0.009245088859461247,0.0850508014857769,0.0014724098145961761,0.034849103540182114
gru-mae-0.001-s44,4,0.0013801467791199685,0.030657109543681144,0.0010080775246024132,0.02772565372288227
gru-mae-0.001-s44,5,0.0015272051002830267,0.032391148284077645,0.0002710315166041255,0.013155825436115265
gru-mae-0.001-s44,6,0.0006418479362037033,0.018258084803819657,0.00030040755518712103,0.014078988693654537
gru-mae-0.001-s44,7,0.0006069568695966154,0.02037628561258316,0.00026887102285400033,0.012185403145849705
gru-mae-0.001-s44,8,0.0005716982227750122,0.020325138233602047,0.0005004005506634712,0.02044016681611538
gru-mae-0.001-s44,9,0.0006285761226899922,0.018044533431529997,0.0002531337086111307,0.01157976221293211
gru-mae-0.001-s44,10,0.00037439831299707294,0.014624999463558197,0.00021014668163843453,0.01030774973332882
gru-mae-0.001-s44,11,0.0002575014042668045,0.012243736255913972,0.000723676523193717,0.025022467598319054
gru-mae-0.001-s44,12,0.0006553887517657131,0.020504212975502013,0.0006461091106757522,0.02107713744044304
gru-mae-0.001-s44,13,0.0003916558565106243,0.016263592764735223,0.0002630061935633421,0.011449756100773811
gru-mae-0.001-s44,14,0.00023962648236192764,0.012241454143077136,0.0002543466107454151,0.012864709831774235
gru-mae-0.001-s44,15,0.0002875291090458632,0.012942628785967827,0.000327742105582729,0.01388807687908411
gru-mae-0.001-s44,16,0.00023761779943015426,0.01236725265160203,0.0002286350936628878,0.010683325119316578
gru-mae-0.001-s44,17,0.0002632306277519092,0.013312803506851196,0.0002555570099502802,0.013489722274243832
gru-mae-0.001-s44,18,0.00038867708819452675,0.016722482889890672,0.00035563771962188184,0.015347320586442947
gru-mae-0.001-s44,19,0.0006880670413374901,0.022477310001850128,0.000911514915060252,0.025366894900798798
gru-mae-0.001-s44,20,0.0008682914159726351,0.026203388199210167,0.00043101003393530846,0.016873201355338097
gru-mae-0.001-s44,21,0.0013549650739878415,0.03083214819431305,0.0010754665127024055,0.028876950964331627
gru-mae-0.001-s44,22,0.0004983325768262148,0.017997043803334237,0.0007510769064538181,0.02326427586376667
gru-mae-0.001-s44,23,0.00042886834242381153,0.016892575100064276,0.00029397604521363974,0.013898789882659912
gru-mae-0.001-s44,24,0.0002386774032493122,0.01180416764691472,0.00042296911124140024,0.016555631533265114
gru-mae-0.001-s44,25,0.00035528214124497026,0.016170577872544528,0.00021738774375990033,0.011869248002767563
gru-mae-0.001-s44,26,0.0003248838472063653,0.013779978100210429,0.0003360352711752057,0.014353327453136444
gru-mae-0.001-s44,27,0.0003392301066196524,0.015447839293628932,0.0002719917392823845,0.013448693789541721
gru-mae-0.001-s44,28,0.0006729800906032324,0.022566893622279167,0.00035491614835336804,0.015060015954077244
gru-mae-0.001-s44,29,0.00030023158818949015,0.01321431040763855,0.00042634608689695597,0.01697552762925625
gru-mae-0.001-s44,30,0.00046972352545708416,0.019308506101369857,0.0003464392793830484,0.015077663585543633
gru-huber-0.0001-s42,1,0.03503694117069244,0.15250238060951232,0.011325648054480553,0.10276364535093307
gru-huber-0.0001-s42,2,0.0101634007319808,0.09281700491905212,0.007216873113065958,0.08021754026412964
gru-huber-0.0001-s42,3,0.005934734269976616,0.07155253231525421,0.0056096878834068775,0.07048037648200989
gru-huber-0.0001-s42,4,0.003691254332661629,0.05557604879140854,0.004805134609341621,0.06593530625104904
gru-huber-0.0001-s42,5,0.0028589762933552264,0.04438225872814655,0.005067804828286171,0.06195465102791786
gru-huber-0.0001-s42,6,0.003265220649773255,0.045704879723489286,0.003610878484323621,0.05058484524488449
gru-huber-0.0001-s42,7,0.0019371569971553982,0.03414979718625546,0.0015191141283139586,0.03543082997202873
gru-huber-0.0001-s42,8,0.0009238055418245494,0.02554122306406498,0.0011112128850072622,0.028571179136633873
gru-huber-0.0001-s42,9,0.0005438712821342051,0.018830068968236448,0.0008905705180950463,0.02451583743095398
gru-huber-0.0001-s42,10,0.0005156341567635536,0.018603196293115618,0.00063990120543167,0.020433183759450912
gru-huber-0.0001-s42,11,0.00045181826513726267,0.01687022440135479,0.0007181661203503609,0.022313643246889114
gru-huber-0.0001-s42,12,0.00049971534172073,0.016862027607858182,0.0005061592673882842,0.01766221970319748
gru-huber-0.0001-s42,13,0.00035691938013769685,0.01521058227866888,0.0004994990886189044,0.017900682985782623
gru-huber-0.0001-s42,14,0.0003508894587866962,0.01399861566722393,0.0005228722584433854,0.018753625452518463
gru-huber-0.0001-s42,15,0.0003086130158044398,0.01337107352912426,0.00046558966278098524,0.01689506135880947
gru-huber-0.0001-s42,16,0.0002909643913153559,0.013331243321299553,0.00046080833999440074,0.017339210957288742
gru-huber-0.0001-s42,17,0.0002745562751078978,0.012540691122412682,0.0004393103008624166,0.01644257642328739
gru-huber-0.0001-s42,18,0.0002460914955008775,0.012124976143240929,0.0004182748089078814,0.01585295982658863
gru-huber-0.0001-s42,19,0.00023967044573510064,0.011976263746619224,0.00039635656867176294,0.015284629538655281
gru-huber-0.0001-s42,20,0.00021689298970159143,0.011239694580435753,0.00037684483686462045,0.0147287892177701
gru-huber-0.0001-s42,21,0.0002197644312400371,0.01140216702595353,0.0003614052839111537,0.014283271506428719
gru-huber-0.0001-s42,22,0.00020638520101783796,0.010927419606596232,0.00034977702307514846,0.014096745289862156
gru-huber-0.0001-s42,23,0.00021465234691277148,0.011349062267690897,0.00034674550988711417,0.013614650815725327
gru-huber-0.0001-s42,24,0.00022023831217666157,0.011485812608152629,0.00034240083186887205,0.014169220812618732
gru-huber-0.0001-s42,25,0.0002368790830951184,0.012324969712644816,0.0003433687670622021,0.013450074009597301
gru-huber-0.0001-s42,26,0.0002602883259532973,0.012810307610780001,0.00034369685454294086,0.0141453230753541
gru-huber-0.0001-s42,27,0.000283367138763424,0.014025723189115524,0.0003232552844565362,0.013049952685832977
gru-huber-0.0001-s42,28,0.0002798632060876116,0.013661001212894916,0.0003216790209989995,0.013308877125382423
gru-huber-0.0001-s42,29,0.00029616418236400933,0.014346077889204025,0.0003285029379185289,0.01360340602695942
gru-huber-0.0001-s42,30,0.0002562441618647426,0.013267642706632615,0.0003303426201455295,0.013069527223706245
gru-huber-0.0001-s43,1,0.0845593398809433,0.28737624049186705,0.020755844190716743,0.1358870565891266
gru-huber-0.0001-s43,2,0.030755545794963837,0.1702045226097107,0.002933378564193845,0.04035542160272598
gru-huber-0.0001-s43,3,0.005224374616518617,0.06440552592277526,0.009053747169673443,0.08163058757781982
gru-huber-0.0001-s43,4,0.00295312138274312,0.0415042844414711,0.019787872210144997,0.13248807191848755
gru-huber-0.0001-s43,5,0.006927986368536949,0.07089026093482971,0.016295241191983223,0.11921676993370056
gru-huber-0.0001-s43,6,0.00462250854820013,0.053108039423823354,0.007914616726338863,0.07733096182346344
gru-huber-0.0001-s43,7,0.002155648861080408,0.04109143488109112,0.0034417074639350176,0.05058519169688225
gru-huber-0.0001-s43,8,0.0017404175922274589,0.035320762693881985,0.0025704032741487026,0.04476087540388107
gru-huber-0.0001-s43,9,0.0012934417231008411,0.029847750067710878,0.0033795253839343786,0.048659421503543854
gru-huber-0.0001-s43,10,0.0007883867988130078,0.02167765036225319,0.004964095074683428,0.06266967952251434
gru-huber-0.0001-s43,11,0.0009501869336236269,0.023842856474220752,0.0045170774683356285,0.06074227765202522
gru-huber-0.0001-s43,12,0.0007344163244124502,0.021023108437657357,0.002474761800840497,0.04272780194878578
gru-huber-0.0001-s43,13,0.0004709101980552077,0.016394077464938164,0.0016448742244392633,0.034019969403743744
gru-huber-0.0001-s43,14,0.00040819523186655713,0.015305869057774544,0.002104443032294512,0.040853239595890045
gru-huber-0.0001-s43,15,0.000386927219806239,0.014845583438873291,0.002278601750731468,0.043521516025066376
gru-huber-0.0001-s43,16,0.0003510123075102456,0.014430353194475174,0.001542062615044415,0.03446507081389427
gru-huber-0.0001-s43,17,0.0003243635848048143,0.013609021697193384,0.001394973718561232,0.032381441444158554
gru-huber-0.0001-s43,18,0.00031337144202552735,0.013495565820485354,0.0017865037079900503,0.03785328194499016
gru-huber-0.0001-s43,19,0.00028061988545232454,0.012793233785778284,0.0016079474007710814,0.03527211397886276
gru-huber-0.0001-s43,20,0.0002546653490571771,0.011981044206768274,0.0014619346475228667,0.032974131405353546
gru-huber-0.0001-s43,21,0.00024651745916344226,0.011758577842265368,0.001702789100818336,0.03631211444735527
gru-huber-0.0001-s43,22,0.00023387954497593454,0.011608921308070421,0.0015586843946948647,0.03424745798110962
gru-huber-0.0001-s43,23,0.0002223408555437345,0.011176129151135684,0.0014804537640884519,0.03313586115837097
gru-huber-0.0001-s43,24,0.00021847715099283959,0.010941856894642115,0.0015610625268891454,0.03440417721867561
gru-huber-0.0001-s43,25,0.00021090974340040702,0.010787619892507792,0.0014057825319468975,0.03217950835824013
gru-huber-0.0001-s43,26,0.00020853308917139656,0.010524338502436876,0.0014278452144935727,0.032568126916885376
gru-huber-0.0001-s43,27,0.00020524895226117223,0.010454088244587182,0.001409122720360756,0.03227634355425835
gru-huber-0.0001-s43,28,0.00020049253555043834,0.010252460781484842,0.001367532997392118,0.03156878054141998
gru-huber-0.0001-s43,29,0.00019929829992179293,0.01016941936686635,0.001417277380824089,0.032244570553302765
gru-huber-0.0001-s43,30,0.00019416197446844307,0.01004622021690011,0.001378925982862711,0.03153591230511665
gru-huber-0.0001-s44,1,0.0031302418373525143,0.04888643130660057,0.0014525168808177114,0.03360554575920105
gru-huber-0.0001-s44,2,0.0038130690529942514,0.047602296471595765,0.0022344079334288836,0.035480473190546036
gru-huber-0.0001-s44,3,0.002055450131883845,0.03562770083546638,0.0014007684076204896,0.031672269105911255
gru-huber-0.0001-s44,4,0.001766446717083454,0.035149226263165474,0.0010847363155335188,0.02755400538444519
gru-huber-0.0001-s44,5,0.0012476639286614953,0.02761267200112343,0.0013872142881155014,0.029020484536886215
gru-huber-0.0001-s44,6,0.0012139386613853275,0.026839539855718613,0.0009693554020486772,0.0248077604919672
gru-huber-0.0001-s44,7,0.0006776546151377261,0.021331450268626213,0.0007018703618086874,0.02125636860728264
gru-huber-0.0001-s44,8,0.0006317689339630306,0.02076128274202347,0.0008054456557147205,0.02247876487672329
gru-huber-0.0001-s44,9,0.0005646434263326227,0.018710377514362334,0.0008184325415641069,0.022532058879733086
gru-huber-0.0001-s44,10,0.00046820105519145727,0.017054717615246774,0.000679837423376739,0.020997900515794754
gru-huber-0.0001-s44,11,0.00044534199172630907,0.016341985613107683,0.0007356360438279808,0.02143964171409607
gru-huber-0.0001-s44,12,0.0004254829464480281,0.01572258025407791,0.000668369815684855,0.020786646753549576
gru-huber-0.0001-s44,13,0.0003878258471377194,0.014973672814667225,0.0006543702911585569,0.020426779985427856
gru-huber-0.0001-s44,14,0.0003764082305133343,0.014626065120100975,0.0006239294889383018,0.019887583330273628
gru-huber-0.0001-s44,15,0.00034087606763932854,0.013867532312870025,0.0006062446627765894,0.01952807419002056
gru-huber-0.0001-s44,16,0.00033467854955233635,0.013619599677622319,0.000595234683714807,0.019360119476914406
gru-huber-0.0001-s44,17,0.00030873795971274375,0.012995776124298572,0.000599062885157764,0.019441718235611916
gru-huber-0.0001-s44,18,0.0003016040241345763,0.01280038721859455,0.0006010394426994026,0.019453516229987144
gru-huber-0.0001-s44,19,0.0002758344303583726,0.01227118842303753,0.0006142760394141078,0.019710136577486992
gru-huber-0.0001-s44,20,0.0002701776352478191,0.01215866856276989,0.0006178137264214456,0.01950424164533615
gru-huber-0.0001-s44,21,0.00025167895044432955,0.01175857501104474,0.0006126282387413085,0.01944737695157528
gru-huber-0.0001-s44,22,0.00023770630068611353,0.011371652130037546,0.0006076576537452638,0.01939837448298931
gru-huber-0.0001-s44,23,0.0002302896611217875,0.011214638520032167,0.000621882441919297,0.019580237567424774
gru-huber-0.0001-s44,24,0.0002200843332684599,0.010925401989370585,0.0006439652061089873,0.019989021122455597
gru-huber-0.0001-s44,25,0.00021378829020250124,0.01056603306904435,0.0006232705200091004,0.019625378772616386
gru-huber-0.0001-s44,26,0.0002029115182813257,0.010274443309754133,0.0006285004783421755,0.019814390689134598
gru-huber-0.0001-s44,27,0.0002066988780279644,0.010757467281073331,0.0007214922807179391,0.02139659784734249
gru-huber-0.0001-s44,28,0.00020194707234622911,0.010521869864314795,0.0007503979722969234,0.022116495296359062
gru-huber-0.0001-s44,29,0.000263862153806258,0.012365011889487505,0.0006102988845668733,0.019376907497644424
gru-huber-0.0001-s44,30,0.0002655929952743463,0.013065868318080901,0.0006948973168618977,0.020893709734082222
gru-huber-0.001-s42,1,0.06532168619334698,0.24990192472934722,0.027034491300582886,0.16276268661022186
gru-huber-0.001-s42,2,0.03754021652042866,0.18935020565986632,0.007216045632958412,0.07286225259304047
gru-huber-0.001-s42,3,0.009987368794973008,0.08665187560021877,0.001239162520505488,0.030830631032586098
gru-huber-0.001-s42,4,0.012019791454076768,0.09422301292419434,0.008259197697043419,0.088408924639225
gru-huber-0.001-s42,5,0.004029396306723356,0.053210196197032926,0.008037161082029343,0.0882081389427185
gru-huber-0.001-s42,6,0.005528157155495137,0.06700947269797325,0.0005554361268877983,0.02137702889740467
gru-huber-0.001-s42,7,0.004171762559562922,0.054141965508460996,0.001816884963773191,0.039679888635873795
gru-huber-0.001-s42,8,0.0009463912481442094,0.026845397725701332,0.0033481947612017393,0.05489974841475487
gru-huber-0.001-s42,9,0.002251925291493535,0.0381773217022419,0.000431606313213706,0.017150942236185074
gru-huber-0.001-s42,10,0.0008250463800504804,0.02367977574467659,0.00037944468203932047,0.014778674580156803
gru-huber-0.001-s42,11,0.0012276914715766906,0.03150651790201664,0.0002956635144073516,0.014654901809990406
gru-huber-0.001-s42,12,0.00048691355739720164,0.01536945004016161,0.00042481732089072466,0.017705673351883888
gru-huber-0.001-s42,13,0.0009491034084931016,0.026644326150417327,0.00028235031641088426,0.012865407392382622
gru-huber-0.001-s42,14,0.0003946451540105045,0.016675416976213456,0.0002622157335281372,0.013847965747117996
gru-huber-0.001-s42,15,0.0004981073387898505,0.018728765919804574,0.00023220117145683616,0.010684184730052948
gru-huber-0.001-s42,16,0.0005633762944489717,0.020841655284166337,0.0002216157881775871,0.01216958649456501
gru-huber-0.001-s42,17,0.00044339956250041726,0.01742136903107166,0.0002418116491753608,0.01084385346621275
gru-huber-0.001-s42,18,0.00047540748724713924,0.01911651626229286,0.00020390898862387985,0.01164044439792633
gru-huber-0.001-s42,19,0.0005466803675517439,0.019754401817917825,0.00025025595095939934,0.010932217352092266
gru-huber-0.001-s42,20,0.000364391952753067,0.016398666650056837,0.0002094295050483197,0.01200045831501484
gru-huber-0.001-s42,21,0.0005891749914735555,0.02065978743135929,0.00029049449949525297,0.012171213515102863
gru-huber-0.001-s42,22,0.0003383341559674591,0.01584079012274742,0.00020524091087281704,0.011819486506283283
gru-huber-0.001-s42,23,0.000526397495996207,0.01940300442278385,0.0002821263042278588,0.011849572882056236
gru-huber-0.001-s42,24,0.0003500698274001479,0.016274471431970597,0.00018328680016566068,0.010754632763564587
gru-huber-0.001-s42,25,0.0004800828592851758,0.01829790510237217,0.0002684800128918141,0.01154480129480362
gru-huber-0.001-s42,26,0.0003444242267869413,0.016149181574583053,0.0001821084733819589,0.010669173672795296
gru-huber-0.001-s42,27,0.00048437467776238916,0.01843323923647404,0.0002752001164481044,0.011752016842365265
gru-huber-0.001-s42,28,0.0003237458667717874,0.015644152611494065,0.0001856223971117288,0.010807294398546219
gru-huber-0.001-s42,29,0.0004746075067669153,0.018270726278424264,0.00028124998789280653,0.01203179731965065
gru-huber-0.001-s42,30,0.00031471964088268577,0.015448688417673112,0.00018790439935401082,0.010797016322612762
gru-huber-0.001-s43,1,0.031657517998246475,0.1355689712613821,0.00443112850189209,0.059601958841085434
gru-huber-0.001-s43,2,0.010562940388917924,0.09162157416343689,0.006025128066539764,0.0657118409872055
gru-huber-0.001-s43,3,0.004796550432220101,0.06045658253133297,0.0014846724225208163,0.03290606662631035
gru-huber-0.001-s43,4,0.0020258573815226553,0.038469331711530684,0.00031971713178791106,0.014305222779512405
gru-huber-0.001-s43,5,0.0011842108704149723,0.02998501420021057,0.0018838149262592196,0.04128343611955643
gru-huber-0.001-s43,6,0.0007384582207305357,0.023621536269783975,0.0002903662098105997,0.015078338794410229
gru-huber-0.001-s43,7,0.0008226697007194161,0.02327394425868988,0.0010411666007712483,0.030169731006026268
gru-huber-0.001-s43,8,0.00033238528354559096,0.014706084802746773,0.0001700629509286955,0.010559714399278164
gru-huber-0.001-s43,9,0.0005212530773133039,0.018097320459783076,0.000709851854480803,0.022960782051086426
gru-huber-0.001-s43,10,0.00030426040932070465,0.013893504515290261,0.00020856036280747503,0.011242317035794258
gru-huber-0.001-s43,11,0.00024147119605913759,0.011542285904288291,0.00027529895305633545,0.012955354526638985
gru-huber-0.001-s43,12,0.00024211728654336185,0.011800052765756845,0.00012455479009076953,0.008919665589928627
gru-huber-0.001-s43,13,0.00027578363049542533,0.012685370985418559,0.00015510042430832982,0.009214166551828384
gru-huber-0.001-s43,14,0.00027909866053960286,0.012296193931251764,0.0004984380793757737,0.01848149485886097
gru-huber-0.001-s43,15,0.00025636465594288895,0.01321218306198716,0.00014617366832681,0.00940732192248106
gru-huber-0.001-s43,16,0.00025128105364274233,0.011336026433855294,0.00023095353390090168,0.0116903530433774
gru-huber-0.001-s43,17,0.00023438079544575884,0.010829480532556772,0.0004299136344343424,0.01666303724050522
gru-huber-0.001-s43,18,0.00021617023143335245,0.011750590521842241,0.0001573940389789641,0.00942386407405138
gru-huber-0.001-s43,19,0.0002919944759923965,0.013508994113653899,0.0001778476726030931,0.009878828190267086
gru-huber-0.001-s43,20,0.00038648880712571554,0.01497159430757165,0.0012747145956382155,0.030610907822847366
gru-huber-0.001-s43,21,0.00045713628496741877,0.01647184193134308,0.0005175783298909664,0.01902228780090809
gru-huber-0.001-s43,22,0.00022222928309929558,0.011976241115480662,0.00030568239162676036,0.013399316929280758
gru-huber-0.001-s43,23,0.0002384412957326276,0.012148878518491984,0.0002070882183033973,0.011867154389619827
gru-huber-0.001-s43,24,0.0005810140399262309,0.018876852840185164,0.0002867287548724562,0.013148583471775055
gru-huber-0.001-s43,25,0.00022783712280215695,0.011469369921833276,0.0007423900533467531,0.02285933867096901
gru-huber-0.001-s43,26,0.00031236398659530097,0.01437629794701934,0.00022828290821053088,0.01147052925080061
gru-huber-0.001-s43,27,0.00020676570748037192,0.010496243182569743,0.0004085054970346391,0.01629948802292347
gru-huber-0.001-s43,28,0.00017300887462624816,0.00996251368895173,0.00017557505634613335,0.009787864983081818
gru-huber-0.001-s43,29,0.00025406806089449673,0.012745449710637331,0.00016092737496364862,0.010136519558727741
gru-huber-0.001-s43,30,0.00033830940832558555,0.013877977412194013,0.0009726564749144018,0.026329655200242996
gru-huber-0.001-s44,1,0.029822282902896406,0.12664103269577026,0.031151730567216873,0.1613447219133377
gru-huber-0.001-s44,2,0.013810441046953201,0.09558183014392853,0.04542328044772148,0.2098570019006729
gru-huber-0.001-s44,3,0.033204895295202735,0.1643150144815445,0.002534479135647416,0.04774625971913338
gru-huber-0.001-s44,4,0.019976186752319335,0.12229567289352417,0.019678805023431778,0.12796707451343536
gru-huber-0.001-s44,5,0.014427898209542036,0.11189410597085953,0.001950459205545485,0.04086907580494881
gru-huber-0.001-s44,6,0.0024480678234249354,0.04433465480804443,0.0028010206297039986,0.04810057207942009
gru-huber-0.001-s44,7,0.001488277881871909,0.03324430108070373,0.00039445803849957883,0.017219267785549164
gru-huber-0.001-s44,8,0.0005120446812361479,0.017382905334234238,0.00021040858700871468,0.009815129451453686
gru-huber-0.001-s44,9,0.0003720197846996598,0.013822215739637614,0.0002768798149190843,0.01467345841228962
gru-huber-0.001-s44,10,0.00046193634858354926,0.015713477805256844,0.00017113635840360075,0.009420057758688927
gru-huber-0.001-s44,11,0.00033363734517479317,0.013124508801847696,0.00021021105931140482,0.011080804280936718
gru-huber-0.001-s44,12,0.00029142837156541644,0.0119946507550776,0.0002211160899605602,0.010523461736738682
gru-huber-0.001-s44,13,0.00030119000759441404,0.012823694664984942,0.0001964534749276936,0.01038275845348835
gru-huber-0.001-s44,14,0.00027748093474656344,0.012048673648387194,0.00019008821982424706,0.010795331560075283
