run_id,kind,stage,seed,loss,learning_rate,epoch,train_mae_during_updates,validation_mae_after_epoch,train_mse_during_updates,validation_mse_after_epoch
US-natural/rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,1,0.1754409033600653,0.11132281349767861,0.0512561546041147,0.022423837200485384
US-natural/rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,2,0.1044328903493441,0.11201321430271564,0.018050661545275754,0.01594102541876015
US-natural/rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,3,0.08981118555654186,0.10470279988479192,0.011787483708572079,0.014302352078653633
US-natural/rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,4,0.07038530969371824,0.07566427646231033,0.008366601677572102,0.009664811137170775
US-natural/rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,5,0.06601791311732837,0.09459225889763057,0.006577466932187201,0.01199618890922631
US-natural/rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,6,0.0540033758741365,0.07024587939319415,0.005094396803673329,0.008028917050068118
US-natural/rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,7,0.0502418191555451,0.07452556178099719,0.00413815047179362,0.008109335633705484
US-natural/rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,8,0.04729992129692767,0.0633538109647189,0.00379965219248665,0.0064606323464252114
US-natural/rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,9,0.04423371870614931,0.06221014325769831,0.0032074287006835837,0.006079327515395195
US-natural/rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,10,0.04089874339245816,0.06488910599672595,0.0028263497362929404,0.006095346686264453
US-natural/rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,11,0.03883641379655338,0.05214793378216214,0.0025963198207184374,0.00428549748504114
US-natural/rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,12,0.036904870432239174,0.06221023150903987,0.0022886593477902516,0.005447697911653662
US-natural/rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,13,0.03542882186555971,0.049495017409488806,0.0021273244919510817,0.0038967679399844303
US-natural/rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,14,0.03249325171254625,0.049679622987735324,0.0018306185831595712,0.0037787870219763366
US-natural/rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,15,0.0314393766208177,0.05245323717975553,0.0015704242459371634,0.004063111308729056
