run_id,kind,stage,seed,loss,learning_rate,epoch,train_mae_during_updates,validation_mae_after_epoch,train_mse_during_updates,validation_mse_after_epoch
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,1,0.3098087096214294,0.12153821438550949,0.10081166982650756,0.02692706137895584
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,2,0.12804476499557496,0.10637201368808746,0.021103698909282684,0.011493045836687088
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,3,0.06176533848047257,0.14224232733249664,0.004858295749872923,0.028766585513949394
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,4,0.10131008446216583,0.18361635506153107,0.014990667207166552,0.0410718210041523
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,5,0.12555035948753357,0.17230463027954102,0.021376645332202314,0.0363127738237381
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,6,0.10844283308833838,0.13250766694545746,0.0173124520201236,0.023724084720015526
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,7,0.08215438783168792,0.09949486702680588,0.010193437279667705,0.013262092135846615
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,8,0.06624077320098877,0.0846686139702797,0.005748797748237848,0.007856220006942749
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,9,0.059151959419250486,0.07487528026103973,0.004233428202569485,0.005801947321742773
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,10,0.05331789255142212,0.07019456475973129,0.003605964072048664,0.005115802399814129
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,11,0.04676772177219391,0.06905391067266464,0.002789512723684311,0.005181332118809223
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,12,0.04051242709159851,0.06915302574634552,0.002072299001738429,0.005847740452736616
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,13,0.036804018765687944,0.06888912618160248,0.0018395816232077778,0.006529546808451414
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,14,0.03609823398292065,0.06842686980962753,0.0018760796426795423,0.0065141101367771626
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,15,0.034685057010501626,0.06389348208904266,0.0017658966180169955,0.005665276665240526
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,16,0.03147223757579923,0.05705000087618828,0.0014343251765239983,0.00445539690554142
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,17,0.027852017432451248,0.05033218488097191,0.0010951616318197921,0.0034250959288328886
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,18,0.02509987086057663,0.045662183314561844,0.0008912878023693338,0.002804241608828306
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,19,0.02279292806982994,0.04367796331644058,0.000783053981140256,0.002563381800428033
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,20,0.020877191592007877,0.04366544261574745,0.0007023549798759632,0.0025758228730410337
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,21,0.01975433876737952,0.044225696474313736,0.0006458952334651258,0.0026740070898085833
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,22,0.019420342650264502,0.044181935489177704,0.0006204767832241486,0.002695770002901554
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,23,0.019120484199374913,0.043163929134607315,0.0006059689637913834,0.0025787795893847942
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,24,0.01851796491071582,0.041597288101911545,0.000588739402446663,0.002385665662586689
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,25,0.01799041738733649,0.040235843509435654,0.0005749769712565467,0.00222199410200119
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,26,0.017555795442312956,0.03960604965686798,0.0005673461084370502,0.0021502783056348562
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,27,0.01727222865447402,0.03972192108631134,0.0005592766315385233,0.0021680621430277824
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,28,0.017146871890872717,0.040202461183071136,0.0005485124235565308,0.0022295950911939144
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,29,0.017109929006546735,0.04060789570212364,0.0005383707662986126,0.0022809153888374567
rnn-mse-0.0001-s42,rnn,base,42,mse,0.0001,30,0.01707239730283618,0.04073047637939453,0.000530285539716715,0.0022949089761823416
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,1,0.1097171026468277,0.04353092610836029,0.013051323629915713,0.0022606553975492716
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,2,0.026330828294157983,0.0758461058139801,0.0012682807666715235,0.007367751561105251
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,3,0.07441645339131356,0.06921437382698059,0.006679838066920638,0.006247672718018293
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,4,0.05439221017062664,0.04445023089647293,0.004325636963476427,0.002186317928135395
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,5,0.03502305001020432,0.03303810954093933,0.0016272629890590907,0.0016015496803447604
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,6,0.03254678040742874,0.030105460435152054,0.0015171591937541962,0.0014997436664998531
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,7,0.026588929295539857,0.03182978928089142,0.0010022664070129395,0.0011135184904560447
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,8,0.01947725556790829,0.03410690650343895,0.000660553210764192,0.0014244494959712029
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,9,0.023925630412995814,0.03282666206359863,0.0010090065479744226,0.0014063686830922961
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,10,0.02257877729833126,0.027501961216330528,0.0009178738339687697,0.0008700179751031101
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,11,0.01838434211909771,0.022527283057570457,0.0005924534646328538,0.000624751322902739
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,12,0.018920163288712502,0.020784275606274605,0.0005490024166647344,0.0005627465434372425
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,13,0.017920653447508813,0.02041739411652088,0.0005137273186119274,0.0005067535676062107
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,14,0.016927698776125908,0.020724965259432793,0.0004803552909288555,0.0005209147930145264
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,15,0.0170463477820158,0.019647842273116112,0.0004985338478581979,0.0004741625743918121
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,16,0.01644498996436596,0.018092455342411995,0.00046075149613898246,0.00040431006345897913
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,17,0.016236410364508628,0.01725062169134617,0.000433399747707881,0.00038365006912499666
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,18,0.01627550594508648,0.017060646787285805,0.0004277814395027235,0.0003693742328323424
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,19,0.015867331251502036,0.01711069978773594,0.00041229790484067054,0.00036379872472025454
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,20,0.015580686256289483,0.01692812889814377,0.00040325448499061166,0.0003563225327525288
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,21,0.015317516848444939,0.016509784385561943,0.000388434664637316,0.0003450900549069047
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,22,0.015136927887797356,0.016171108931303024,0.00037350536324083807,0.00034037072327919304
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,23,0.014989234134554863,0.016051851212978363,0.0003637244031415321,0.00033399020321667194
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,24,0.01474930576980114,0.015978971496224403,0.0003549455013126135,0.0003271450405009091
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,25,0.014540822133421899,0.01576518639922142,0.00034775245818309487,0.0003210404538549483
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,26,0.014349555298686027,0.015450717881321907,0.00033894728287123146,0.00031655412749387324
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,27,0.014210249111056329,0.015184948220849037,0.0003305241942871362,0.00031188278808258474
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,28,0.014054594859480858,0.014995143748819828,0.0003236412105616182,0.00030488785705529153
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,29,0.013891542479395867,0.014792365953326225,0.0003177568776300177,0.00029836170142516494
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,30,0.013747851178050042,0.014532691799104214,0.00031195246789138763,0.00029421027284115553
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,1,0.06168762683868408,0.04778280109167099,0.005614835843443871,0.0025655548088252544
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,2,0.03900320291519165,0.022135457023978233,0.0021227442659437655,0.000698859803378582
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,3,0.049350577723234895,0.02620702236890793,0.004187735468294704,0.0009204237721860409
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,4,0.039878425747156145,0.014509354718029499,0.002768577260430902,0.00033105965121649206
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,5,0.032861469388008116,0.023142792284488678,0.0015325248893350363,0.0007633033092133701
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,6,0.03385574385523796,0.013696257956326008,0.0015454440913163126,0.0002911712508648634
