run_id,kind,stage,seed,loss,learning_rate,epoch,train_mae_during_updates,validation_mae_after_epoch,train_mse_during_updates,validation_mse_after_epoch
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,24,0.01670180484652519,0.016286411806941032,0.00046308508317451926,0.00038115753326565025
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,25,0.01644661258906126,0.015978401824831963,0.0004464520665351301,0.0003675958188250661
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,26,0.016185183078050613,0.01575474292039871,0.00043081691255792977,0.00035973591031506657
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,27,0.01589809563010931,0.015550573021173478,0.0004158660536631942,0.0003528287005610764
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,28,0.01562599781900644,0.015346071496605874,0.0004017959494376555,0.0003440812905319035
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,29,0.015401577018201352,0.015150946974754333,0.00038864207454025745,0.0003362320293672383
rnn-mse-0.0001-s43,rnn,base,43,mse,0.0001,30,0.015176968276500702,0.014972616657614709,0.0003762354434002191,0.000330324110109359
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,1,0.05833743661642075,0.05528095781803131,0.005175943160429597,0.003425962794572115
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,2,0.047293826937675476,0.034290027543902396,0.0035034476546570658,0.0026509425789117812
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,3,0.04048179537057876,0.04615671932697296,0.0028189031523652374,0.0026430247351527216
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,4,0.040254709869623186,0.043529657423496244,0.0023981132777407765,0.0024924557562917473
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,5,0.03409398980438709,0.0333597681671381,0.0018549427855759858,0.0023427660344168544
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,6,0.030389880761504173,0.034817783534526824,0.0017551323748193682,0.002111179819330573
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,7,0.0288986224681139,0.034850497990846635,0.0014848142862319946,0.001980916247703135
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,8,0.025888077542185785,0.030532888397574426,0.0012295975582674145,0.0019048021058551967
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,9,0.024853946641087532,0.03026913456618786,0.0011722866562195121,0.001711137485690415
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,10,0.023351527750492096,0.02993453875184059,0.0010234120185486973,0.0015927379764616488
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,11,0.02256821431219578,0.028364188522100448,0.0009179657907225191,0.0015420775464735925
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,12,0.02185196653008461,0.028446645736694337,0.000854096352122724,0.0014443424018099904
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,13,0.021143798157572745,0.027949817180633545,0.0007741847424767911,0.0013995397207327187
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,14,0.020467215776443483,0.0274609462171793,0.0007118161884136498,0.001370730309281498
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,15,0.01989953815937042,0.027653403133153915,0.00065904357470572,0.0013294043694622815
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,16,0.019287793710827828,0.02723568193614483,0.0006048164679668844,0.0013135952618904413
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,17,0.018717289343476294,0.02737164534628391,0.0005643534241244197,0.0012893219781108202
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,18,0.018203075043857098,0.027384546101093293,0.0005244547442998737,0.0012716436828486622
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,19,0.017636428028345107,0.027319097071886064,0.0004898683400824666,0.0012582374876365066
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,20,0.017185134440660478,0.027390826046466827,0.0004607235488947481,0.0012414294807240366
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,21,0.016717486456036566,0.02725884862244129,0.0004333889519330114,0.001229904603678733
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,22,0.016294913925230504,0.027229799032211302,0.0004105995933059603,0.0012150982953608037
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,23,0.01594628132879734,0.027110071256756782,0.00038959276280365885,0.0012028149073012174
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,24,0.015603620558977127,0.02701867379248142,0.0003713997837621719,0.001189737169770524
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,25,0.01529206484556198,0.026919970884919167,0.0003551096509909257,0.0011773847450967877
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,26,0.014983894675970078,0.026807559579610826,0.00034050990943796934,0.0011659815872553736
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,27,0.014707802794873714,0.02671094097197056,0.00032752590195741507,0.0011546946922317148
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,28,0.014435491524636745,0.026593478992581368,0.0003156921186018735,0.0011447466525714844
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,29,0.014181710593402386,0.02649474035948515,0.0003050466737477109,0.001134863761253655
rnn-mse-0.0001-s44,rnn,base,44,mse,0.0001,30,0.013931592740118504,0.02638343397527933,0.00029524329875130206,0.0011261481756810099
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,1,0.16119707524776458,0.34413072884082796,0.036080127395689485,0.13721471786499023
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,2,0.20580955147743224,0.08901948273181916,0.0690806427039206,0.011435560211539268
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,3,0.10380935147404671,0.05582223013043404,0.01843174173263833,0.0050477835163474085
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,4,0.10021539404988289,0.04572138369083405,0.01927014152170159,0.003355282824486494
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,5,0.04411744028329849,0.07205413430929183,0.002527745976112783,0.00629370629787445
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,6,0.06015932410955429,0.031124907732009887,0.0044386313995346425,0.0013505941908806562
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,7,0.026581545174121857,0.0487628660351038,0.0010243553668260574,0.002949878496583551
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,8,0.037983155064284804,0.020025359839200972,0.002185116644250229,0.0007042042957618832
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,9,0.027604035288095474,0.028774167746305465,0.001080121728591621,0.0012244777102023363
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,10,0.017509252205491065,0.013661074638366699,0.0005878142372239381,0.00029277901048772035
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,11,0.021670927293598652,0.01401856292039156,0.0007362926960922777,0.00029180673882365225
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,12,0.015110423602163792,0.01660422667860985,0.0004106262233108282,0.0004863154515624046
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,13,0.016108240559697153,0.014681387171149253,0.0004867105162702501,0.00042460453463718297
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,14,0.013854974880814552,0.01745341382920742,0.0003530550806317478,0.00044592107413336633
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,15,0.015117414854466915,0.01494003988802433,0.0003692081605549902,0.0004265473992563784
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,16,0.013721993938088418,0.014358319118618965,0.00033331744780298325,0.00042580210836604235
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,17,0.012700271792709827,0.014325493797659874,0.00029667866474483164,0.0003676951420493424
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,18,0.01314267162233591,0.01379851095378399,0.00029176768730394543,0.00035595295717939736
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,19,0.012401260063052177,0.013799545019865037,0.00027371887117624285,0.0003746552090160549
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,20,0.012082974240183831,0.014720135033130646,0.00026447873970028015,0.00038412868045270446
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,21,0.012148245889693498,0.015014707893133163,0.0002542934031225741,0.0003933302080258727
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,22,0.011963690724223852,0.01461442455649376,0.0002465860263328068,0.0003908788040280342
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,23,0.011692892853170633,0.01489720918238163,0.00023877022904343902,0.000384445006493479
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,24,0.011584778409451246,0.014711660891771316,0.00023274233390111477,0.000377177803311497
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,25,0.011415429972112178,0.014618316367268562,0.00022677209926769137,0.0003764452179893851
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,26,0.011273373570293187,0.015024462714791298,0.0002222856055595912,0.00038247688906267285
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,27,0.0111826884560287,0.015019870698451995,0.00021759460942121222,0.0003835145384073257
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,28,0.011063567548990249,0.015069098249077796,0.00021360409009503202,0.0003832926577888429
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,29,0.010949121508747339,0.015183480829000473,0.00021006635579396972,0.0003823595540598035
rnn-mse-0.001-s42,rnn,base,42,mse,0.001,30,0.010844728816300631,0.015106096267700195,0.00020646604534704238,0.00037984946509823204
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,1,0.15061909817159175,0.11606649190187454,0.032858696137554946,0.015929219163954258
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,2,0.12689913660287858,0.06560492813587189,0.01829721573740244,0.005834853444248438
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,3,0.09707592390477657,0.031097290217876435,0.013948947540484369,0.0014319153688848018
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,4,0.06087969206273556,0.056682678759098055,0.006257238041143864,0.003920724671334028
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,5,0.026947778090834616,0.03167520478367805,0.0011583290761336684,0.001285841572098434
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,6,0.04034654051065445,0.011799062639474868,0.0020766864297911527,0.00021269617020152509
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,7,0.023590738698840142,0.037436233907938,0.0008269012731034308,0.0016143633425235748
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,8,0.021551574394106866,0.01025295339524746,0.0007292499241884798,0.00018876994960010052
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,9,0.021395736373960972,0.012651651874184608,0.0006453140696976334,0.00025154702016152444
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,10,0.015566263720393181,0.01707554206252098,0.00038507728313561527,0.0004937165533192456
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,11,0.0153474697843194,0.011393544524908065,0.00039770755101926626,0.000258953629527241
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,12,0.014585392735898494,0.010977686047554017,0.0003322126780403778,0.00022895959788002073
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,13,0.013312972895801068,0.012008175626397133,0.00029537611117120833,0.0002876563067547977
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,14,0.012675496749579906,0.01121558889746666,0.00028947854589205234,0.00024170162389054893
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,15,0.01264607384800911,0.010534369349479676,0.00027434215589892117,0.00020949116558767854
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,16,0.012033683247864246,0.011283082365989685,0.0002526436990592629,0.00024463996058329937
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,17,0.011844215355813504,0.010911348834633827,0.00025210507301380857,0.00023248926270753146
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,18,0.011873908713459969,0.010789736062288285,0.0002446322323521599,0.00022931971005164087
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,19,0.01164389904588461,0.011175208017230034,0.00023654536344110965,0.0002429562690667808
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,20,0.011439822893589736,0.011176320239901543,0.00023237571003846823,0.00023873318452388048
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,21,0.011433041840791702,0.011362086609005928,0.00022827410139143468,0.0002414445613976568
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,22,0.01127550434321165,0.011591149047017097,0.00022326609905576333,0.0002478697302285582
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,23,0.011158455815166234,0.011698634475469588,0.00022034323919797316,0.0002512293611653149
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,24,0.011093056853860616,0.011863091960549355,0.00021629232651321217,0.0002562453434802592
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,25,0.011004637368023396,0.01196624182164669,0.0002132579596946016,0.00026047876686789093
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,26,0.010939965303987265,0.012043835893273354,0.00021034580713603647,0.00026367621147073807
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,27,0.010849403962492944,0.012137563601136207,0.00020711053512059152,0.000266336880158633
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,28,0.010781366564333438,0.012229401469230652,0.00020457520731724798,0.00026993244886398316
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,29,0.010710705071687698,0.012326581478118897,0.0002016973085119389,0.0002730040461756289
rnn-mse-0.001-s43,rnn,base,43,mse,0.001,30,0.010634517483413219,0.012474895939230918,0.00019914567092200742,0.0002769275160972029
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,1,0.20812003761529924,0.15983262211084365,0.05943733840249479,0.03207789696753025
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,2,0.17666618824005126,0.08457208096981049,0.04433636954054236,0.01128722608089447
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,3,0.06546684131026267,0.11863316357135772,0.006412196438759565,0.021531422771513462
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,4,0.07757195308804513,0.06673635706305504,0.008550818031653761,0.005573982652276754
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,5,0.05876188725233078,0.052222154214978216,0.00452609802596271,0.0035038816276937723
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,6,0.046560950577259064,0.04958375722169876,0.003216681256890297,0.004643671228550374
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,7,0.030175738036632538,0.03274212583899498,0.0017359614372253417,0.0015111995581537484
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,8,0.03312093280255794,0.02637269988656044,0.00147088214289397,0.0010489147086627782
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,9,0.021867101639509202,0.0324841383844614,0.0008073738717939705,0.0017047252738848328
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,10,0.02152472622692585,0.019913070574402808,0.0009091353858821094,0.0007306060031987727
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,11,0.020672671124339105,0.019577540047466754,0.0007118874869775027,0.0006734143232461065
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,12,0.016722661815583705,0.02414747804403305,0.0004926393245114014,0.0009846263867802918
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,13,0.01656316202133894,0.021313456408679484,0.0004972134775016457,0.00071378153283149
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,14,0.016160823032259942,0.02210841964930296,0.000420218805084005,0.0007468082569539547
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,15,0.015203383564949036,0.022681846246123315,0.0003828143584541976,0.0008143527305219323
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,16,0.014442182518541813,0.021949483677744866,0.00035060482332482934,0.000686861485010013
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,17,0.014290025271475316,0.022013782039284707,0.0003324751858599484,0.0007164997281506657
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,18,0.014116613194346428,0.021683862283825874,0.0003203504311386496,0.0006740210368297994
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,19,0.013703201711177827,0.021469484269618987,0.00030785755661781876,0.0006368230492807925
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,20,0.013604906015098095,0.021671921387314795,0.0002969451830722392,0.0006554610643070191
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,21,0.01343852560967207,0.021557091623544692,0.0002897379134083167,0.0006253372703213245
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,22,0.013291688077151776,0.021759372875094413,0.0002824478899128735,0.0006424954649992287
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,23,0.01322437934577465,0.02168104872107506,0.00027504400350153446,0.0006323739618528634
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,24,0.013025321811437608,0.02162978649139404,0.00026843716623261573,0.0006290002097375691
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,25,0.012932761199772358,0.021494206935167313,0.00026147619500989095,0.0006213545019272715
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,26,0.0127518679946661,0.02136259190738201,0.00025524128432152793,0.000612643143394962
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,27,0.012607913091778755,0.021278698295354843,0.0002485347693436779,0.0006070554733742028
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,28,0.0124131727963686,0.021233543530106546,0.000242212439479772,0.0006055949965957552
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,29,0.012250778079032899,0.021148756742477418,0.0002355879289098084,0.0006001738691702485
rnn-mse-0.001-s44,rnn,base,44,mse,0.001,30,0.012035288475453853,0.02120815426111221,0.00022920388146303595,0.0006096916610840708
rnn-mae-0.0001-s42,rnn,base,42,mae,0.0001,1,0.43587177991867065,0.20108393907546998,0.220712910592556,0.07973507165908814
rnn-mae-0.0001-s42,rnn,base,42,mae,0.0001,2,0.20172861367464065,0.14653540432453155,0.06671606032177806,0.03482644245028496
rnn-mae-0.0001-s42,rnn,base,42,mae,0.0001,3,0.14607000797986985,0.1872451949119568,0.028418523934669794,0.04050671204924584
rnn-mae-0.0001-s42,rnn,base,42,mae,0.0001,4,0.15221045315265655,0.18673777103424072,0.026590441539883613,0.040558055564761164
rnn-mae-0.0001-s42,rnn,base,42,mae,0.0001,5,0.13770032823085784,0.16553124725818635,0.02322886250913143,0.0328879663720727
rnn-mae-0.0001-s42,rnn,base,42,mae,0.0001,6,0.11352888345718384,0.1339644032716751,0.016917168628424406,0.022392055131495
rnn-mae-0.0001-s42,rnn,base,42,mae,0.0001,7,0.08490264788269997,0.09726286575198173,0.010224495315924287,0.012765634646639228
rnn-mae-0.0001-s42,rnn,base,42,mae,0.0001,8,0.057048024237155916,0.06620322018861771,0.0049637156073004006,0.006778907361440361
rnn-mae-0.0001-s42,rnn,base,42,mae,0.0001,9,0.03677677102386952,0.04987651206552982,0.002065427403431386,0.0041694581252522765
rnn-mae-0.0001-s42,rnn,base,42,mae,0.0001,10,0.0313367635011673,0.040634564943611624,0.0013849753886461258,0.002720827431185171
rnn-mae-0.0001-s42,rnn,base,42,mae,0.0001,11,0.027987486124038695,0.032387745529413224,0.0011409386876039206,0.0015981106855906546
rnn-mae-0.0001-s42,rnn,base,42,mae,0.0001,12,0.02656068988144398,0.03100579060614109,0.0010713794617913663,0.001426859158091247
rnn-mae-0.0001-s42,rnn,base,42,mae,0.0001,13,0.02311897501349449,0.03844565808773041,0.0008167899679392577,0.0021658905793447048
rnn-mae-0.0001-s42,rnn,base,42,mae,0.0001,14,0.018820135667920113,0.04334376834332943,0.0005552642280235887,0.0026868803158868106
rnn-mae-0.0001-s42,rnn,base,42,mae,0.0001,15,0.018229913897812366,0.0428778050839901,0.0005296250397805125,0.002587002993095666
rnn-mae-0.0001-s42,rnn,base,42,mae,0.0001,16,0.016984175145626067,0.039475862458348276,0.0004702829115558416,0.0021655830671079455
rnn-mae-0.0001-s42,rnn,base,42,mae,0.0001,17,0.015170533023774625,0.033988022357225416,0.00040123156504705547,0.0015900360012892634
rnn-mae-0.0001-s42,rnn,base,42,mae,0.0001,18,0.014778741449117661,0.03573622718453407,0.00040055896097328513,0.0017286732734646648
rnn-mae-0.0001-s42,rnn,base,42,mae,0.0001,19,0.013851814344525338,0.03362840853631496,0.0003626462479587644,0.0015451353101525456
